,rightfoot,,,,,,leftfoot,,,,,,lumbar
time,ax,ay,az,wx,wy,wz,ax,ay,az,wx,wy,wz,pelvic_rotation
0.0,9.455445767486772,-2.482053783421876,-1.2530928384386277,0.256951699836766,0.583552502117638,0.33916421731948976,9.350871086120605,-4.077272891998291,1.1108736991882324,4.61012601852417,-0.04699850454926491,-2.156590461730957,13.204000183636028
0.106594,10.046863041658888,-1.5756581375544896,-1.4573152304977335,0.606156719710478,0.34251206628830444,0.013235571925452891,8.777041239916699,-0.4884336343558702,2.1974138782626227,4.116704964967367,1.0456161280198397,-2.045524469596328,19.49889614746636
0.1476856,10.96634255747153,-2.311616812326697,1.0674742936965935,-0.5642083515601468,-1.3495854994485272,-1.0512205528422496,8.14358651575458,3.23443061791741,-0.25545213849111703,0.17484025243775153,0.8387889461287797,-0.34935409290020447,36.53915203255105
0.2009364,8.03307602042976,-3.732169700383041,-6.185858019119767,3.009871171458342,1.5184439301216108,-0.3445818624280382,9.646823893311202,2.5318767310897936,0.37018185779185275,0.24371188951115455,0.03975117927263608,0.16059736346685757,44.07774920037585
0.2457749,9.708520152296582,-5.334774107061406,-1.010465752724434,-0.1262417510461827,0.32669845142931553,0.35542412578708626,9.891582690050608,2.297891715203664,-0.36440965433317857,-0.14608592482332106,-0.41758235666124155,0.318431497451729,52.08668382352688
0.2914578,9.847011887552673,-1.7892711960321872,-0.8695333650929056,-0.5239566580389917,0.3579118122204492,0.1298163921874921,9.952590522678218,2.163882544207927,-0.20867908815054542,-0.12598265156233793,-0.4886650363268513,0.368754929623052,53.11502707539373
0.40890909999999997,9.642696755591235,-2.5924443862631366,-0.629421109543191,0.07128085374200861,0.23100498039072764,0.26841887096452083,10.017529397882441,2.2743930236626695,-1.487526456606553,-0.2669860866956538,-1.0684562741611412,0.48794214844062767,55.701748781384175
0.4649148,9.949033737182617,0.8257114247324893,-1.9624216748492356,-0.2159714796555938,0.10193162395955123,0.04634173068151298,8.102278016129947,0.46586589307437953,-0.47000688743237284,1.2817850601532736,0.16070045963219662,-0.12668162108009373,55.544454936418546
0.5240046,9.564397431005897,-2.14897172938111,-0.242441657547211,-0.25901026389749005,0.26464961597355463,0.15529818842030157,8.403789962374049,0.48465249225026164,0.19725431236188729,0.17475023274936338,0.78223570412685,-0.2111871569879562,54.681079493569825
0.5969684000000001,9.67397326807822,-2.400526762008667,-0.45364286101633505,-0.04227797891343794,0.05302837082455235,-0.08634769279629953,10.08771057536595,1.3506265933300337,-1.1362603945080914,-0.09656176474157559,0.23802634065501838,-0.15394220993725727,53.98315126313191
0.6704761,9.815692739979891,-2.040783369351947,-0.19531844556331635,0.16147818660131796,0.019813513293141318,-0.04341832199980373,9.843568570815568,1.0591379564122447,-1.25677972590284,-0.09582064030235439,0.1845715090424551,-0.08434006464106775,54.28379484624523
0.7272284000000001,9.679245817191283,-2.5025177001953125,-0.6668239498651156,0.030067021462826,0.01639549425255681,-0.036849185914522214,10.026689136377694,0.6999218632343956,-1.3423018821387716,0.023473550010180255,0.3297710000026795,-0.2686895577554802,54.48659204923137
0.8000145000000001,9.622800638073617,-2.4027523259324393,-0.2117382124167436,-0.014769778924622381,-0.20792147782880946,-0.06861971381707929,10.178702678182342,1.9430178792368005,-0.5948124387159875,0.08859897687691667,0.2443497475623871,-0.07505337957815442,55.06500575500529
0.8356531,9.726728951627369,-2.0702821365562976,-0.6710899929284408,-0.12245707572532588,-0.23658086835926082,-0.0873353334674682,9.978453186253947,1.6207792764283253,-0.16865939845552427,0.24800666599355484,0.18343480372990525,-0.1054560406916411,55.71279386034142
0.9409024,9.605167392822016,-0.9771734948013622,-0.7168666207880394,-0.6662022951743858,-0.8225663882600015,-0.19283369452173205,10.27029977184165,2.2145858741209437,-0.8756452464425619,-0.07954706826151425,0.05004912520450275,-0.09310264590816716,56.2815074699633
1.0262517,8.564216975516482,-1.3100853025196213,-3.9443159749021546,0.2056852996974825,-0.2661711201434066,-0.11472596450858266,10.088565786862702,1.8771648615736016,-0.3102855663603535,0.08193563224716303,-0.031151850557615678,-0.03220687278427653,55.19645990706409
1.0817539999999999,10.521263190913594,-1.2603999262473715,-1.7397541670248144,0.4139479586436656,0.3410680908316399,0.03546816861688706,10.066615312059481,2.3245845300568733,-0.1831110566854477,0.23987115383277885,-0.21054515675326307,0.04116272278827146,56.391541831397326
1.1273791,9.843367285198635,-1.138493516218705,-2.0392380314061294,0.05398453432252116,0.48567512791643863,0.34051231180040636,9.941967962097301,2.355392923737158,-0.7279459045575063,0.06762990455621033,-0.24202030836872146,0.22380479229987243,57.037868487602054
1.1907008,9.862679924894099,-2.715989358932985,-0.29100405592309225,0.16087657279829473,0.31017223404528727,0.22288260198042323,9.854568228499437,1.5092113385491046,-0.7620219673734412,0.044031426604289735,-0.1294679383223202,0.1264932000722509,56.42507682065358
1.3537747999999998,9.750852032801584,-1.3476210419971761,-1.472335962045516,0.12827755187109258,0.10622218710547279,0.11437330560361003,9.968933341995601,1.4700719475715642,-0.8827792804870331,-0.19924605941189685,-0.15314019494100028,0.12964093983402208,56.03853586499556
1.4961802,9.584605215149043,-1.2744213591216391,-1.2022456423384607,-0.13388158738876324,0.03906566494331765,0.07951419177047578,9.977967492263256,1.4052014783047677,-0.9103610229016084,-0.18144401779738806,-0.14965883394082388,0.12683229373850946,55.970255289057974
2.3272041000000003,9.706342092856833,-2.680809557956729,-1.1343353155082883,-0.07245329440525111,0.09464347417644214,0.1545918387324152,9.988804320527393,1.479939486936801,-1.085768320397807,0.0882599356641587,-0.09143061075551737,0.07620106230857171,55.56238664286594
2.486374,9.671680841577768,-0.8944313564865684,-1.7295836703293885,-0.021028235837954525,0.059982408393895445,0.09950387622937903,9.95356313480117,1.4769332865113627,-1.0955179820639918,0.03518845045477301,-0.06570797485490013,0.061287869232863244,55.46849436544848
2.6666322,9.629703593135078,-2.677164955052496,-0.8247426626136967,-0.10856103144407761,0.08724907044410461,0.09262931664255812,9.990197354442207,1.477803683470166,-0.9950502708867093,0.033298399524226266,-0.07657124189096295,0.04800471263955296,54.98075268362276
2.7399242000000004,9.640421637375416,-2.41941925567416,-0.9403966449189662,-0.013080298780433593,0.03328117264217244,0.06322663856924908,9.99786376953125,1.176125129536977,-1.0910124712520175,-0.015462711453437805,-0.05935426062298199,0.06214331550198415,54.5824328717258
2.8356713,9.619433403015137,-2.4136253196360373,-1.189444529328199,-0.054611568103030535,-0.03768621801254341,0.005340739153325558,9.990232709823367,1.268808999974612,-1.1078191176886505,0.053807826995712286,-0.020228228689481653,0.002202875463395231,53.82816275315237
2.9280919,9.68234158331348,-2.4815485227492546,-1.0150849559614734,-0.024240063548448584,-0.08545182645320892,-0.021828116834043496,10.013879444521653,1.3351968156427931,-1.1749383131805393,0.02970309302187924,-0.02423413296709028,-0.0007348813332039467,53.8370793373892
3.0560165,9.683917831532234,-2.451822260069469,-1.191581314274182,-0.011447996066342437,-0.07764827867104833,-0.021061326279335917,10.011642435428765,1.2497480987800733,-1.203939926694475,0.05273046994132247,-0.018296029337064205,-0.004870092495918342,53.863663405040626
3.2058571000000002,9.77651915714406,-2.404858350753784,-0.9402028467703092,-0.05919135643511869,-0.09264695384995848,-0.03815104660473055,9.997053582237008,1.4610891381385704,-1.081040534895615,0.12164892401818567,0.036246190809792245,-0.04213187543811467,54.052285250455405
3.2647558,9.560034485029307,-2.3175830547771756,-1.3202231561624875,-0.032204000115264884,-0.06850475769373648,-0.02640083444333853,9.981036064155763,1.4388205259294558,-1.0759045631437254,0.07823441069466835,0.05407127427168712,-0.032448697797062456,54.20294747184798
3.3401428,9.62639126065232,-2.3856932913931974,-1.2555918145646758,0.0030549766402584292,0.005185802334461959,0.016476087716903245,9.941483925448694,1.477978587364183,-0.957717879265871,0.004195347815131227,-0.017013121139781203,0.004019533389144368,54.29526672433312
