,rightfoot,,,,,,leftfoot,,,,,,lumbar
time,ax,ay,az,wx,wy,wz,ax,ay,az,wx,wy,wz,pelvic_rotation
0.0,9.790337562561035,-1.6558991702955086,-1.0947164473789353,0.0014137612590436348,0.00923640950207794,0.006063273555612147,10.02227783203125,1.2573624849319458,-0.8667256236076355,0.005340739153325558,0.006408886983990669,-0.0032044434919953346,51.775103927599176
0.08645749999999999,9.77775803464301,-1.6680971844529247,-1.0092692933619045,0.012505108655203776,0.004272591322660446,0.002481498947190892,10.058890505055528,1.1963396025546211,-0.8789283251481647,-0.014951608774204435,0.0,-0.0010677376881472573,52.52708895769653
0.09889529999999999,9.806873641744126,-1.6767427931824406,-1.0655943941624422,0.0006894010960334732,0.004651338057292085,0.002859742943978598,10.01007080078125,1.2085329294204712,-0.8545182347297668,-0.0010681478306651115,0.002137115946365932,-0.004272591322660446,52.61898486009308
0.1154147,9.814752578735352,-1.7090364694595337,-1.0458987682096421,-0.00034456381634358435,0.010991585741360341,0.0035490073083389194,10.022290333807925,1.2085454305867567,-0.8911529621343032,0.0010670539772798938,0.01708817758387135,-0.0053451145668664286,52.56663064179095
0.1255333,9.830892674201461,-1.6602067947387695,-0.9844586208073591,0.0017564550733133667,0.00888933626664502,0.003168756525302606,10.010087991581884,1.2573109110191345,-0.8301205887575946,-0.0021347914203703826,0.0074800432965754626,-0.004274095563620287,52.581680998418356
0.2266781,9.843739166054675,-1.6769866043948785,-0.9765922427177429,0.005608733232703901,-0.0014682247063084956,0.005072745073947215,10.046692848205566,1.2877708879305063,-0.7801191528109266,-0.017836140452028387,-0.001491551623263326,-0.000745775811631663,52.64878361765658
0.2975734,9.802544593811035,-1.6327386071177794,-1.08493534179144,0.005874539605311809,0.005207425772002147,0.008945669715983732,10.02227783203125,1.24147709868834,-0.9045212286680986,-0.005121586334618765,0.0045944164850034224,-0.0003218251623429761,52.64415126763425
0.3114329,9.825404663603482,-1.652586746670503,-1.0528694172606157,0.01215101894812293,0.0014695406414718141,0.012817773967981339,10.05036073994078,1.2536944857389671,-0.8252320247871014,0.005340739153325558,0.0014943950190127178,0.007477034814655781,52.67462614718348
0.3285723,9.819348185354174,-1.6617866745070806,-0.9674007602062704,0.002136295661330223,0.002802315641254667,0.016424344730011725,10.043034801590583,1.207300001895556,-0.834994520421707,0.006088798137141332,-0.006088798137141332,0.008225093798471556,52.67977692207202
0.3456222,9.807150319375008,-1.6694178410982397,-0.9934051918928539,-0.006127291830270406,0.008666569294109045,0.017352548584967493,10.029578584435653,1.1999758810979917,-0.8020382790582581,0.017839107279991467,-0.007157629626172203,0.00897452009901885,52.68576587529448
0.3622062,9.802544593811035,-1.6602067947387695,-1.0484943679217735,0.008688340707111263,-0.00481951801526931,0.007477034814655781,10.02227783203125,1.2293067424955333,-0.8508772700490917,0.007270843451542239,-0.00640888698399067,0.005771717387101343,52.72099056713405
0.3831938,9.819370061754265,-1.7195983923250628,-0.9172007272823981,0.0019923172095009396,-0.007737098456991295,0.013481879704481652,10.029552650622549,1.205942394317501,-0.8558134845211582,0.01099974890050602,-0.00790864145761108,0.002659500799939641,52.73486139424348
0.4212002,9.822337439166418,-1.6341324871586216,-1.0498366355895996,0.009468121439098351,0.0,0.01587700842308902,10.02227783203125,1.1999582269807243,-0.8838750703545671,0.018043946367509077,-0.00011456647665395673,0.005340739153325558,52.755264840178526
0.4318238,9.782758360451083,-1.7397581308057721,-0.917233542897307,0.012817773967981339,0.002136295661330223,0.012412774752104474,10.025903981635722,1.2379031509336438,-0.8142700359312994,0.00545706802508087,-0.0032044434919953346,0.005975285125932091,52.782512000267246
0.4494335,9.81644428282961,-1.6846216917037964,-1.0649849978002353,0.004935329742429237,0.0005534898129201703,0.017090365290641785,10.029518276479719,1.1927053536707195,-0.8459310327237811,0.004589358060616553,-0.0022541432781270137,0.007477034814655781,52.76948013186312
0.5351148,9.781061606595166,-1.7153808113494653,-0.984161735862814,0.006558197971072889,-0.003717460729662449,0.012668462980899117,10.015044845764614,1.1927089414573366,-0.8129218177841787,-0.002136295661330223,-0.006408886983990669,0.007477034814655781,52.752508284944184
