,rightfoot,,,,,,leftfoot,,,,,,lumbar
time,ax,ay,az,wx,wy,wz,ax,ay,az,wx,wy,wz,pelvic_rotation
0.0,6.129311882955138,-0.5298828582197841,0.8319317224662974,4.43584186580324,0.18724827450369635,-0.1500600017950557,9.839166641235352,2.9053618907928467,-0.012207402847707272,0.3738517463207245,0.17410808801651,-0.044862207025289536,43.43807633482628
0.0926562,8.629295413683893,-0.39757173242381627,-2.892139100741632,3.159727360972182,1.6393936660120731,-0.379508369370803,9.729256755896227,2.5148374518073977,0.20754459631513203,0.19227372146885444,0.03846207049124407,0.050198572816287645,43.38208601233991
0.1334112,10.107223692394438,-1.223365583910554,-1.5869624614715576,0.48933803499568995,0.18170818965739005,0.08268711186041298,9.998060637058682,2.2461293650912397,-0.3416760602071223,0.36529220119414313,-0.21897029876708984,0.2189645567868593,51.663742837059075
0.1751203,9.697350210040659,-2.3763000631887783,-1.059972269562834,-0.2025819674704515,0.09656518556413159,0.13779106736183167,9.997446533599634,1.5396626196912295,-1.0380464744946314,-0.005255555320951727,-0.11866175749849889,0.08552484114545159,50.90613456180607
0.21940389999999999,9.64859265812348,-2.317034532306015,-1.0547543298996722,-0.03097628615796566,-0.11942499444838583,-0.016897983826516617,9.949352520035893,1.500873059080127,-1.0262188087410642,0.17065261362747114,0.1067729394613964,-0.05340738967061043,49.171937400468636
0.2759169,9.687931694905705,-2.2827844619750977,-1.0328825844489216,-0.019004089722754813,-0.12432048565143203,-0.04465454024079513,10.009602008571516,1.7943320462353343,-0.6593560388438591,0.13065586625553066,0.0717026354202355,-0.056652855446597455,49.1886110828337
0.2864372,9.72677058958754,-2.0754054112973295,-1.3157230309391548,-0.020086319669394538,-0.07068054496757539,-0.024333208727602782,9.948872809981957,1.7581878903732093,-0.8784502167395344,0.03762455967048837,0.03853781123806645,-0.031018530849582417,49.27040176171026
0.3347492,9.704885482788086,-2.0727458302936856,-1.3549030253780967,0.025426074081370906,-0.004681145562039267,0.001926822738061028,9.985987111161085,1.8433178663253784,-0.7319472409549191,0.037356182341462076,0.01934262425505791,-0.015026546681101642,49.360198614921174
0.39556209999999997,9.682873060968525,-2.1558077352450793,-1.1695085973932533,0.03139665313165207,0.03867211928365783,0.0057697213252365116,9.985826121314147,1.6605474531833662,-0.9031775214552452,5.961500949436602e-05,0.012817773967981339,-0.0010979553354122946,49.32917909717074
0.4822063,9.702460709682686,-2.1876317155831178,-1.0448643442641998,0.0,0.009401122919253765,0.003632413628961771,9.998046593731999,1.6111944096703683,-0.9283111171650996,-0.014986064840829181,0.015926230908049625,-0.002024312421018558,48.8902282852874
0.5657193,9.731733155772366,-2.2022199032936207,-1.2060783271003468,0.0008552838638987505,0.02948432569636985,0.021577734020025465,9.949033737182617,1.830180584171062,-0.7820176977824957,0.029794227179021096,0.03419700374767411,-0.006425160136192583,48.58167789601584
0.6396694,9.692678451538086,-2.221747398376465,-1.0352055830981142,-0.0017069582076322646,0.014097992251629533,0.014739400530386578,9.949232161983431,1.7088380388454942,-0.8421124142689878,0.02118932961407726,0.006408886983990669,0.004272591322660446,47.93812989341548
0.6955811000000001,9.692678451538086,-2.2632404035686897,-0.9570482318760246,0.00042619262521545736,0.0010734803659180477,0.011539196092334966,9.985252618057205,1.7342575744092008,-0.828692327240645,0.009719160775626836,-0.007494673200492416,0.007477034814655781,47.67914554030767
0.7239203000000001,9.685337722858392,-2.1851251125335693,-1.0204751544948976,0.0,-0.02221468590871291,0.011533207602061796,9.937034478540276,1.731789015628262,-0.8547260134245143,0.01815851218998432,0.004272591322660446,0.0021544763193131334,47.52104518049026
0.7655503,9.687816200725187,-2.1998158634555978,-1.1183237853207122,0.013677789549475754,-0.005349901348262769,0.009613330475986004,9.98523386612466,1.7220876891217474,-0.7438077858653487,0.01720111794589508,-0.01918974340022091,0.008545182645320892,47.44151059758921
0.8254598000000001,9.697535953157983,-2.2436701943226516,-0.9887996912002563,0.01280669974940131,-0.019858689640662848,0.01537911362138323,9.949033737182617,1.696177538570637,-0.9042165707598937,0.02018078824792009,-0.0021933054713119656,0.008545182645320892,47.43186496863946
0.9090314,9.692678451538086,-2.2879965055341405,-0.9665337545956285,0.01965071978372994,-0.015158099403137235,0.008561182299166472,9.985655784606934,1.6120569901440733,-0.8913670446069437,0.01072113049186526,0.003125139121567049,0.00745720872204871,47.50397366683902
0.9863046000000001,9.670581446095657,-2.2046982411492144,-1.1548615582788087,0.012817773967981339,0.0,0.012817773967981339,9.960546867137163,1.7322947412916219,-0.7937125319205086,0.025595070179225146,0.0042928302010292125,0.0010479089522963448,47.61594716261942
