,rightfoot,,,,,,leftfoot,,,,,,lumbar
time,ax,ay,az,wx,wy,wz,ax,ay,az,wx,wy,wz,pelvic_rotation
0.0,9.729300498962402,-2.014221429824829,-1.30619215965271,0.006408886983990669,-0.006408886983990669,0.009613330475986004,9.988834714010565,1.4250877461125775,-1.0240857956870908,-0.0017412778575934711,-0.007198922591464173,-0.0006731300269283595,55.376807654973234
0.09740499999999999,9.717088780746089,-2.0508343421927737,-1.2207590652940095,0.0032036233119359554,0.006409707164050049,0.011749216047286537,9.990174192546531,1.4495099753030756,-1.0973191371938968,-0.0032044434919953346,-0.0003953418740817869,-0.0006728059565833247,55.56067559977714
0.1080796,9.717093467712402,-2.063051223754883,-1.2329555194051076,-0.0010674642598020212,0.009612646905122913,0.004273958464386628,9.976609135198942,1.4558418482469564,-1.04215252724436,-0.001740508131600862,0.0032044434919953346,-0.0010681478306651115,55.3126481649495
0.123558,9.704922986653177,-2.0264289379119873,-1.2695512410865586,-0.009613330475986004,0.001066507050587285,0.0032044434919953346,9.973448753356934,1.4572146270535686,-1.039022814260287,-0.0003966937553865054,0.004272591322660446,-0.002807749736608829,55.17285592261639
0.1400047,9.75368738973948,-2.0507874676196507,-1.269569993019104,0.001070608685772237,0.0010607652653437348,0.005340739153325558,9.99786376953125,1.44359768535825,-1.0955421814706685,-0.001192179335262891,-0.0020122641567324436,-0.0006707547189108145,55.16770108801299
0.1553581,9.698089042760248,-2.0304537318693634,-1.2207403182983398,-0.0028522677833311433,-0.0026097368411066575,0.002136295661330223,9.978017389431022,1.472527228594284,-1.039913542441853,0.0,-0.00019987612036764278,-0.00039975224073528556,55.24255307193334
0.4184582,9.748300683113836,-1.995221338925823,-1.250569663701519,0.0010681478306651115,-0.0067620648957428435,0.005340739153325558,9.990213087587621,1.4770958423614502,-1.0063785701139287,0.0,-0.0026063025866913786,-0.003005063190227349,55.286131676553765
0.4294999,9.717093467712402,-2.02100876057238,-1.2397349716438217,0.0,0.0,0.0032044434919953346,9.9757210646407,1.4626160534376553,-1.0475642577342135,0.0,0.0019374623562749072,-0.0019374623562749072,55.32521840960199
0.446217,9.741507530212402,-2.031859185044972,-1.2397249019487784,0.0009502851284079014,0.0010681478306651115,0.004747733886864397,9.987919879084771,1.4648884534835815,-1.0597801376332032,0.0,-0.0016624443390359346,-0.00019809883612360767,55.38783749290738
0.4627284,9.722528190534664,-2.014221429824829,-1.2261752003409956,0.0032044434919953346,-0.001543700589888519,0.0071185243676506705,9.953554920751113,1.4526809453964233,-1.0331081072936925,-0.0001978000909869998,0.0015428953883692236,-0.002334095752317223,55.40983234722242
0.5412121000000001,9.7225377349131,-2.0386364459991455,-1.2207403182983398,0.0005917599128422406,0.0032044434919953346,0.0073616628196364105,9.973448753356934,1.454929902525782,-1.0398781818794756,-0.00039356413476561143,0.004947175018559946,-0.0008713657632823058,55.42094021962696
